OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1996-020B","ATLAS 2A CENTAUR R/B","23840","US","642.25","21.72","35499","1061","LARGE","0","1996-04-03",""
"1996-020A","INMARSAT 3-F1","23839","IM","1440.07","6.10","35894","35834","LARGE","0","1996-04-03",""
"1966-077K","OPS 0856 DEB","23838","US","162.72","87.76","4500","2490","SMALL","0","1966-08-19",""
"1966-077J","OPS 0856 DEB","23837","US","165.45","89.61","4891","2319","SMALL","0","1966-08-19",""
"1978-007D","COSMOS 985 DEB","23836","CIS","102.99","82.93","931","869","SMALL","0","1978-01-17",""
"1996-019A","NAVSTAR 37 (USA 117)","23833","US","739.91","54.49","20741","20699","LARGE","0","1996-03-28",""
"1966-077H","OPS 0856 DEB","23832","US","165.84","88.93","5399","1842","SMALL","0","1966-08-19",""
"1966-077G","OPS 0856 DEB","23830","US","165.37","89.11","5305","1898","SMALL","0","1966-08-19",""
"1966-077F","OPS 0856 DEB","23829","US","166.37","89.46","4907","2378","SMALL","0","1966-08-19",""
"1996-017B","PSLV R/B","23828","IND","101.27","98.83","844","794","LARGE","0","1996-03-21",""
"1996-017A","IRS B3","23827","IND","101.22","98.85","820","813","LARGE","0","1996-03-21",""
"1966-077E","OPS 0856 DEB","23821","US","165.35","89.62","4977","2225","SMALL","0","1966-08-19",""
"1966-077D","OPS 0856 DEB","23820","US","162.29","88.84","4398","2557","SMALL","0","1966-08-19",""
"1996-015A","INTELSAT 707","23816","ITSO","1462.19","5.79","36604","35988","SMALL","0","1996-03-14",""
"1996-014B","PEGASUS R/B","23815","US","101.07","90.07","827","792","LARGE","0","1996-03-09",""
"1996-014A","REX 2","23814","US","101.09","90.08","828","792","MEDIUM","0","1996-03-09",""
"1983-078D","TITAN 34B AGENA D DEB","23812","US","201.53","63.68","9404","612","LARGE","0","1983-07-31",""
"1983-078C","TITAN 34B AGENA D DEB","23811","US","259.52","63.62","13561","638","LARGE","0","1983-07-31",""
"1988-077R","TITAN 34D TRANSTAGE DEB","23810","US","","","","","","0","1988-09-02","NO ELEMENTS AVAILABLE"
"1988-077Q","TITAN 34D TRANSTAGE DEB","23809","US","","","","","","0","1988-09-02","NO ELEMENTS AVAILABLE"
"1988-077P","TITAN 34D TRANSTAGE DEB","23808","US","651.83","26.51","36585","465","","0","1988-09-02",""
"1981-038E","TITAN 34B DEB","23807","US","","","","","","0","1981-04-24","NO ELEMENTS AVAILABLE"
"1981-038D","TITAN 34B DEB","23806","US","487.54","63.18","28098","185","LARGE","0","1981-04-24",""
"1996-013A","POLAR","23802","US","1109.00","78.70","51520","6706","LARGE","0","1996-02-24",""
"1996-009G","SL-14 R/B","23793","CIS","114.73","82.57","1479","1408","LARGE","0","1996-02-19",""
"1996-009F","COSMOS 2330","23792","CIS","114.20","82.58","1427","1411","MEDIUM","0","1996-02-19",""
"1996-009E","COSMOS 2329","23791","CIS","114.14","82.57","1422","1410","LARGE","0","1996-02-19",""
"1996-009D","COSMOS 2328","23790","CIS","114.06","82.58","1417","1408","LARGE","0","1996-02-19",""
"1996-009C","GONETS D1 3","23789","CIS","114.05","82.58","1416","1409","MEDIUM","0","1996-02-19",""
"1996-009C","GONETS D1 3","23789","CIS","114.05","82.58","1415","1409","MEDIUM","0","1996-02-19",""
"1996-009B","GONETS D1 2","23788","CIS","114.00","82.57","1415","1405","MEDIUM","0","1996-02-19",""
"1996-009A","GONETS D1 1","23787","CIS","113.92","82.58","1414","1399","MEDIUM","0","1996-02-19",""
"1996-008C","DELTA 2 R/B(2)","23786","US","","","","","","0","1996-02-17","HELIOCENTRIC ORBIT (SUN)"
"1996-008A","NEAR","23784","US","","","","","","0","1996-02-17","HELIOCENTRIC ORBIT (SUN)"
"1996-007A","NSTAR B","23781","JPN","1450.69","9.83","36097","36047","LARGE","0","1996-02-05",""
"1996-007A","NSTAR B","23781","JPN","1450.69","9.84","36097","36047","LARGE","0","1996-02-05",""
"1996-006A","PAKSAT 1 (ANATOLIA 1)","23779","PAKI","1445.90","6.38","35996","35961","LARGE","0","1996-02-01",""
"1996-006A","PAKSAT 1 (ANATOLIA 1)","23779","PAKI","1445.91","6.38","35996","35961","LARGE","0","1996-02-01",""
"1996-005D","SL-12 R/B(2)","23778","CIS","1474.29","15.14","36581","36481","LARGE","0","1996-01-25",""
"1996-005A","GORIZONT 31","23775","CIS","1441.68","14.49","35963","35829","LARGE","0","1996-01-25",""
"1996-004B","SL-8 R/B","23774","CIS","104.61","82.98","1009","943","LARGE","0","1996-01-16",""
"1996-004A","COSMOS 2327","23773","CIS","104.76","82.98","1018","949","LARGE","0","1996-01-16",""
"1996-003C","DELTA 2 R/B(2)","23770","US","655.26","21.44","35842","1383","LARGE","0","1996-01-14",""
"1996-003A","ABS 1A (KOREASAT 2)","23768","SKOR","1442.94","9.70","35948","35893","LARGE","0","1996-01-14",""
"1996-003A","ABS 1A (KOREASAT 2)","23768","SKOR","1442.93","9.70","35947","35893","LARGE","0","1996-01-14",""
"1996-002C","ARIANE 44L+3 R/B","23766","FR","423.49","7.38","24341","264","LARGE","0","1996-01-12",""
"1996-002C","ARIANE 44L+3 R/B","23766","FR","423.48","7.38","24341","264","LARGE","0","1996-01-12",""
"1996-002B","AFRICASAT 1 (MEASAT 1)","23765","MALA","1453.58","9.19","36155","36101","LARGE","0","1996-01-12",""
"1996-002A","INTELSAT 3R (PAS 3R)","23764","US","1453.21","7.91","36162","36079","LARGE","0","1996-01-12",""
"1995-073C","ECHOSTAR 1 PKM","23756","PRC","373.88","24.08","21406","221","LARGE","0","1995-12-28",""
"1995-073A","ECHOSTAR 1","23754","US","1455.57","3.27","36192","36142","LARGE","0","1995-12-28",""
"1995-072C","SL-6 R/B","23753","CIS","100.94","98.97","805","801","LARGE","0","1995-12-28",""
"1995-072B","SKIPPER","23752","US","100.99","99.00","809","802","MEDIUM","0","1995-12-28",""
"1995-072A","IRS 1C","23751","IND","101.22","98.82","817","816","LARGE","0","1995-12-28",""
"1995-069A","GALAXY 3R","23741","US","1436.20","11.23","35822","35756","LARGE","0","1995-12-15",""
"1995-068F","SL-12 R/B(2)","23739","CIS","674.87","65.79","19135","19081","LARGE","0","1995-12-14",""
"1995-068C","COSMOS 2323 (GLONASS)","23736","CIS","675.73","65.79","19151","19109","LARGE","0","1995-12-14",""
"1995-068B","COSMOS 2324 (GLONASS)","23735","CIS","675.73","65.80","19146","19114","LARGE","0","1995-12-14",""
"1995-068A","COSMOS 2325 (GLONASS)","23734","CIS","675.73","65.81","19178","19082","LARGE","0","1995-12-14",""
"1995-067C","ARIANE 44L+3 R/B","23732","FR","500.62","6.75","28713","300","LARGE","0","1995-12-06",""
"1995-067B","INSAT 2C","23731","IND","1443.21","12.98","35956","35895","LARGE","0","1995-12-06",""
"1995-067A","TELECOM 2C","23730","FR","1470.28","12.03","36503","36403","LARGE","0","1995-12-06",""
"1995-067A","TELECOM 2C","23730","FR","1470.29","12.03","36503","36403","LARGE","0","1995-12-06",""
"1995-066B","TITAN 4 R/B","23729","US","","","","","","0","1995-12-05","NO ELEMENTS AVAILABLE"
"1995-066A","USA 116","23728","US","","","","","","0","1995-12-05","NO ELEMENTS AVAILABLE"
"1995-065B","ATLAS 2AS CENTAUR R/B","23727","US","","","","","","0","1995-12-02","HELIOCENTRIC ORBIT (SUN)"
"1995-065A","SOHO","23726","ESA","","","","","","0","1995-12-02","HELIOCENTRIC ORBIT (SUN)"
"1995-064C","ASIASAT 2 PKM","23725","PRC","314.17","25.79","17553","307","LARGE","0","1995-11-28",""
"1995-064A","AMOS 5I (ASIASAT 2)","23723","ISRA","1450.07","7.09","36101","36019","LARGE","0","1995-11-28",""
"1995-064A","AMOS 5I (ASIASAT 2)","23723","ISRA","1450.08","7.09","36101","36019","LARGE","0","1995-11-28",""
"1995-063D","SL-12 R/B(2)","23720","CIS","1434.57","14.90","35929","35585","LARGE","0","1995-11-17",""
"1995-063A","GALS 2","23717","CIS","1441.50","13.73","35925","35859","LARGE","0","1995-11-17",""
"1995-062B","ARIANE 44P+3 R/B","23716","FR","1515.81","7.13","73834","831","LARGE","0","1995-11-17",""
"1995-062A","ISO","23715","ESA","1411.59","0.10","70001","610","LARGE","0","1995-11-17",""
"1995-060B","TITAN 401 CENTAUR R/B","23713","US","1431.47","14.01","35822","35570","SMALL","0","1995-11-06",""
"1995-060A","USA 115","23712","US","1438.21","13.22","35836","35820","","0","1995-11-06",""
"1995-059B","SURFSAT","23711","US","109.70","100.62","1492","934","LARGE","0","1995-11-04",""
"1995-059A","RADARSAT","23710","CA","100.64","98.57","790","788","LARGE","0","1995-11-04",""
"1995-058F","SL-16 DEB","23709","CIS","104.79","71.04","1132","838","SMALL","0","1995-10-31",""
"1995-058E","SL-16 DEB","23708","CIS","104.65","71.05","1114","842","SMALL","0","1995-10-31",""
"1995-058D","SL-16 DEB","23707","CIS","104.97","71.00","1146","840","SMALL","0","1995-10-31",""
"1995-058C","SL-16 DEB","23706","CIS","104.82","71.00","1134","838","SMALL","0","1995-10-31",""
"1995-058B","SL-16 R/B","23705","CIS","101.76","71.02","850","834","LARGE","0","1995-10-31",""
"1995-058A","COSMOS 2322","23704","CIS","101.88","70.99","856","840","LARGE","0","1995-10-31",""
"1995-057B","ATLAS 2 CENTAUR R/B","23697","US","261.66","26.88","14106","241","LARGE","0","1995-10-22",""
"1995-057B","ATLAS 2 CENTAUR R/B","23697","US","261.65","26.88","14105","241","LARGE","0","1995-10-22",""
"1995-057A","UFO 6 (USA 114)","23696","US","1458.04","9.89","36241","36189","LARGE","0","1995-10-22",""
"1995-055B","ARIANE 42L+3 R/B","23687","FR","649.40","5.34","36442","484","LARGE","0","1995-10-19",""
"1995-055A","ASTRA 1E","23686","SES","1457.63","7.39","36254","36160","LARGE","0","1995-10-19",""
"1995-054D","SL-12 R/B(2)","23683","CIS","1437.42","14.56","35915","35710","LARGE","0","1995-10-11",""
"1995-054D","SL-12 R/B(2)","23683","CIS","1437.41","14.56","35915","35710","LARGE","0","1995-10-11",""
"1995-054A","LUCH 1","23680","CIS","1436.11","14.59","35828","35746","LARGE","0","1995-10-11",""
"1995-049B","ARIANE 42L+3 R/B","23671","FR","634.58","7.13","35740","427","LARGE","0","1995-09-24",""
"1995-049A","TELSTAR 4 (TELSTAR 402R)","23670","US","1435.78","11.86","35795","35766","LARGE","0","1995-09-24",""
"1995-049A","TELSTAR 4 (TELSTAR 402R)","23670","US","1435.78","11.86","35795","35765","LARGE","0","1995-09-24",""
"1995-046C","SL-14 R/B","23659","CIS","97.41","82.53","652","617","LARGE","0","1995-08-31",""
"1995-046A","SICH 1","23657","UKR","96.89","82.53","626","594","LARGE","0","1995-08-31",""
"1995-045D","SL-12 R/B(2)","23656","CIS","1437.41","14.65","35912","35713","LARGE","0","1995-08-30",""
"1995-045A","COSMOS 2319","23653","CIS","1436.22","14.62","35791","35787","LARGE","0","1995-08-30",""
"1995-044A","NSTAR A","23651","JPN","1452.62","10.66","36198","36020","LARGE","0","1995-08-29",""
"1995-043A","JCSAT 3","23649","JPN","1452.35","10.80","36188","36021","LARGE","0","1995-08-29",""
"1995-043A","JCSAT 3","23649","JPN","1452.36","10.80","36188","36021","LARGE","0","1995-08-29",""
"1995-038C","ATLAS 2 CENTAUR R/B(2)","23648","US","1422.03","14.73","35570","35452","SMALL","0","1995-07-31",""
"1981-038C","TITAN 34B DEB","23647","US","529.22","62.91","30155","434","SMALL","0","1981-04-24",""
"1981-038C","TITAN 34B DEB","23647","US","529.22","62.91","30157","433","SMALL","0","1981-04-24",""
"1995-039F","MAGION 4","23646","CZCH","5453.95","70.34","175449","17068","MEDIUM","0","1995-08-02",""
"1995-042D","SL-6 R/B(2)","23645","CIS","722.86","63.48","38831","1774","LARGE","0","1995-08-09",""
"1995-042A","MOLNIYA 3-47","23642","CIS","713.10","63.25","38092","2031","LARGE","0","1995-08-09",""
"1995-042A","MOLNIYA 3-47","23642","CIS","713.09","63.25","38092","2031","LARGE","0","1995-08-09",""
"1995-041C","DELTA 2 R/B(2)","23641","US","532.54","20.38","29355","1415","LARGE","0","1995-08-05",""
"1995-041B","DELTA 2 R/B(1)","23640","US","108.43","26.67","1372","936","LARGE","0","1995-08-05",""
"1995-041A","KOREASAT 1","23639","SKOR","1444.76","14.37","35984","35928","LARGE","0","1995-08-05",""
"1995-040B","ARIANE 42L+3 R/B","23637","FR","658.53","4.74","36796","595","LARGE","0","1995-08-03",""
"1995-040A","INTELSAT 4 (PAS 4)","23636","ITSO","1482.58","7.77","36796","36587","LARGE","0","1995-08-03",""
"1995-038B","ATLAS 2 CENTAUR R/B(1)","23629","US","","","","","","0","1995-07-31","NO ELEMENTS AVAILABLE"
"1995-038A","USA 113","23628","US","1436.06","11.45","35795","35777","LARGE","0","1995-07-31",""
"1995-037F","SL-12 R/B(2)","23625","CIS","674.72","65.79","19123","19086","LARGE","0","1995-07-24",""
"1995-037C","COSMOS 2318 (GLONASS)","23622","CIS","675.73","65.80","19179","19081","LARGE","0","1995-07-24",""
"1995-037B","COSMOS 2317 (GLONASS)","23621","CIS","675.73","65.81","19156","19104","LARGE","0","1995-07-24",""
"1995-037A","COSMOS 2316 (GLONASS)","23620","CIS","675.73","65.80","19168","19092","LARGE","0","1995-07-24",""
"1988-077N","TITAN 34D TRANSTAGE DEB","23619","US","715.74","27.24","39705","550","MEDIUM","0","1988-09-02",""
"1992-047J","SL-12 DEB","23616","CIS","208.09","64.40","10213","295","MEDIUM","0","1992-07-30",""
"1995-035D","IUS R/B(2)","23615","US","1433.06","16.93","35775","35679","LARGE","0","1995-07-13",""
"1995-035C","IUS R/B(1)","23614","US","566.02","25.98","32289","287","LARGE","0","1995-07-13",""
"1995-035B","TDRS 7","23613","US","1436.06","14.19","35915","35657","LARGE","0","1995-07-13",""
"1994-017Q","USA 101 DEB","23611","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1995-034B","TITAN 4 CENTAUR R/B","23610","US","","","","","","0","1995-07-10","NO ELEMENTS AVAILABLE"
"1995-034A","USA 112","23609","US","717.76","63.20","39406","948","","0","1995-07-10",""
"1995-033D","ARIANE 40+3 R/B","23608","FR","96.17","98.32","586","564","LARGE","0","1995-07-07",""
"1995-033C","UPM/LBSAT","23607","SPN","97.40","98.26","638","630","MEDIUM","0","1995-07-07",""
"1995-033B","CERISE","23606","FR","96.31","98.34","585","579","MEDIUM","0","1995-07-07",""
"1995-033A","HELIOS 1A","23605","FR","","","","","","0","1995-07-07","NO ELEMENTS AVAILABLE"
"1995-032B","SL-8 R/B","23604","CIS","104.78","82.90","1003","966","LARGE","0","1995-07-05",""
"1995-032A","COSMOS 2315","23603","CIS","104.89","82.91","1013","966","LARGE","0","1995-07-05",""
"1995-029A","DIRECTV 3 (DBS/NIMIQ 3)","23598","US","1454.47","8.27","36186","36105","LARGE","0","1995-06-10",""
"1995-015E","DMSP 5D-2 F13 DEB","23595","US","95.80","98.69","564","550","MEDIUM","0","1995-03-24",""
"1995-027B","ATLAS 2 CENTAUR R/B","23590","US","363.47","26.73","20713","273","LARGE","0","1995-05-31",""
"1995-027B","ATLAS 2 CENTAUR R/B","23590","US","363.48","26.73","20713","273","LARGE","0","1995-05-31",""
"1995-027A","UFO 5 (USA 111)","23589","US","1458.24","10.76","36243","36194","LARGE","0","1995-05-31",""
"1995-026D","SL-6 R/B(2)","23587","CIS","708.29","68.98","36285","3600","LARGE","0","1995-05-24",""
"1995-026D","SL-6 R/B(2)","23587","CIS","708.29","68.98","36286","3600","LARGE","0","1995-05-24",""
"1995-025A","GOES 9","23581","US","1457.48","12.04","36233","36175","LARGE","0","1995-05-23",""
"1995-025A","GOES 9","23581","US","1457.49","12.04","36233","36176","LARGE","0","1995-05-23",""
"1994-017P","USA 101 DEB","23577","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-017N","USA 101 DEB","23576","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1995-023A","INTELSAT 706","23571","ITSO","1453.77","6.54","36147","36117","LARGE","0","1995-05-17",""
"1995-022B","TITAN 4 CENTAUR R/B","23568","US","1432.15","16.90","35751","35668","SMALL","0","1995-05-14",""
"1995-022B","TITAN 4 CENTAUR R/B","23568","US","1432.15","16.90","35751","35667","SMALL","0","1995-05-14",""
"1995-022A","USA 110","23567","US","1436.09","14.87","35954","35619","","0","1995-05-14",""
"1994-085V","SL-19 DEB","23564","CIS","126.89","65.00","2147","1826","SMALL","0","1994-12-26",""
"1995-021B","ARIANE 40+ R/B","23561","FR","100.14","98.72","770","761","LARGE","0","1995-04-21",""
"1995-021A","ERS 2","23560","ESA","94.54","98.54","499","493","LARGE","0","1995-04-21",""
"1995-019A","AMSC 1","23553","US","1436.09","11.27","35824","35749","LARGE","0","1995-04-07",""
"1995-019A","AMSC 1","23553","US","1436.09","11.27","35824","35748","LARGE","0","1995-04-07",""
"1994-017L","USA 101 DEB","23552","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1995-017D","PEGASUS R/B","23548","US","99.27","69.99","733","715","LARGE","0","1995-04-03",""
"1995-017C","ORBVIEW 1 (MICROLAB)","23547","US","98.64","69.98","702","685","MEDIUM","0","1995-04-03",""
"1995-017B","ORBCOMM FM 2","23546","ORB","97.93","69.97","663","656","MEDIUM","0","1995-04-03",""
"1995-017A","ORBCOMM FM 1","23545","ORB","97.85","69.97","659","653","MEDIUM","0","1995-04-03",""
"1995-016C","ARIANE 44LP+ R/B","23538","FR","426.28","6.52","24523","246","LARGE","0","1995-03-28",""
"1995-016C","ARIANE 44LP+ R/B","23538","FR","426.29","6.52","24523","246","LARGE","0","1995-03-28",""
"1995-016B","HOT BIRD 1","23537","EUTE","1449.92","10.42","36088","36025","LARGE","0","1995-03-28",""
"1995-016B","HOT BIRD 1","23537","EUTE","1449.91","10.42","36088","36025","LARGE","0","1995-03-28",""
"1995-016A","BRAZILSAT B2","23536","BRAZ","1451.11","8.70","36094","36066","LARGE","0","1995-03-28",""
"1995-016A","BRAZILSAT B2","23536","BRAZ","1451.10","8.70","36094","36066","LARGE","0","1995-03-28",""
"1995-015C","DMSP 5D-2 F13 DEB","23535","US","99.10","98.69","720","711","SMALL","0","1995-03-24",""
"1995-015A","DMSP 5D-2 F13 (USA 109)","23533","US","101.70","98.81","843","835","LARGE","0","1995-03-24",""
"1994-017K","USA 101 DEB","23532","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1995-013A","INTELSAT 705","23528","ITSO","1454.97","7.79","36246","36064","LARGE","0","1995-03-22",""
"1995-012B","SL-8 R/B","23527","CIS","104.83","82.94","1002","971","LARGE","0","1995-03-21",""
"1995-012A","COSMOS 2310","23526","CIS","104.96","82.95","1008","977","LARGE","0","1995-03-21",""
"1995-011D","HIMAWARI 5 AKM","23524","JPN","1422.07","14.34","36450","34574","MEDIUM","0","1995-03-18",""
"1995-011D","HIMAWARI 5 AKM","23524","JPN","1422.08","14.34","36450","34574","MEDIUM","0","1995-03-18",""
"1995-011C","H-2 R/B(2)","23523","JPN","457.22","25.22","26314","249","LARGE","0","1995-03-18",""
"1995-011C","H-2 R/B(2)","23523","JPN","457.22","25.22","26313","250","LARGE","0","1995-03-18",""
"1995-011B","HIMAWARI 5 (GMS 5)","23522","JPN","1448.56","13.39","36070","35991","LARGE","0","1995-03-18",""
"1995-009F","SL-12 R/B(2)","23516","CIS","675.08","64.81","19166","19061","LARGE","0","1995-03-07",""
"1995-009C","COSMOS 2309 (GLONASS)","23513","CIS","675.89","64.80","19214","19053","LARGE","0","1995-03-07",""
"1995-009B","COSMOS 2308 (GLONASS)","23512","CIS","675.74","64.80","19146","19114","LARGE","0","1995-03-07",""
"1995-009A","COSMOS 2307 (GLONASS)","23511","CIS","675.72","64.81","19147","19113","LARGE","0","1995-03-07",""
"1994-085U","SL-19 DEB","23496","CIS","127.16","64.83","2127","1869","MEDIUM","0","1994-12-26",""
"1994-085T","SL-19 DEB","23495","CIS","127.32","65.02","2153","1858","SMALL","0","1994-12-26",""
"1994-085S","SL-19 DEB","23494","CIS","124.40","64.96","2077","1677","SMALL","0","1994-12-26",""
"1994-085R","SL-19 DEB","23493","CIS","127.25","64.94","2135","1869","SMALL","0","1994-12-26",""
"1994-085Q","SL-19 DEB","23492","CIS","127.31","64.95","2158","1851","SMALL","0","1994-12-26",""
"1994-085P","SL-19 DEB","23491","CIS","126.70","64.82","2268","1688","MEDIUM","0","1994-12-26",""
"1994-085P","SL-19 DEB","23491","CIS","126.70","64.82","2269","1688","MEDIUM","0","1994-12-26",""
"1994-085N","SL-19 DEB","23490","CIS","128.52","64.83","2164","1952","MEDIUM","0","1994-12-26",""
"1994-085M","SL-19 DEB","23489","CIS","127.60","64.94","2180","1855","MEDIUM","0","1994-12-26",""
"1994-085L","SL-19 DEB","23488","CIS","127.58","65.00","2203","1831","MEDIUM","0","1994-12-26",""
"1994-085K","SL-19 DEB","23487","CIS","127.39","64.93","2159","1858","SMALL","0","1994-12-26",""
"1994-085J","SL-19 DEB","23486","CIS","127.97","64.92","2186","1882","SMALL","0","1994-12-26",""
"1994-085H","SL-19 DEB","23485","CIS","127.59","64.65","2179","1855","SMALL","0","1994-12-26",""
"1994-085G","SL-19 DEB","23484","CIS","128.40","64.73","2243","1862","MEDIUM","0","1994-12-26",""
"1994-085F","SL-19 DEB","23483","CIS","128.24","64.73","2208","1884","MEDIUM","0","1994-12-26",""
"1994-085E","SL-19 DEB","23482","CIS","127.32","64.71","2471","1540","MEDIUM","0","1994-12-26",""
"1994-085D","SL-19 DEB","23480","CIS","125.79","64.70","2112","1764","MEDIUM","0","1994-12-26",""
"1994-085C","SL-19 DEB","23479","CIS","125.82","65.04","2001","1878","MEDIUM","0","1994-12-26",""
"1995-004E","ODERACS 2C","23473","US","","","","","","0","1995-02-03","NO ELEMENTS AVAILABLE"
"1995-003B","ATLAS 2 CENTAUR R/B","23468","US","359.92","26.68","20503","263","LARGE","0","1995-01-29",""
"1995-003B","ATLAS 2 CENTAUR R/B","23468","US","359.91","26.68","20502","263","LARGE","0","1995-01-29",""
"1995-003A","UFO 4 (USA 108)","23467","US","1436.07","9.86","35813","35759","LARGE","0","1995-01-29",""
"1995-002D","SL-8 R/B","23466","CIS","104.77","82.92","1009","958","LARGE","0","1995-01-24",""
"1995-002C","FAISAT","23465","US","104.96","82.93","1021","964","MEDIUM","0","1995-01-24",""
"1995-002B","ASTRID","23464","SWED","104.91","82.93","1022","959","MEDIUM","0","1995-01-24",""
"1995-002A","TSIKADA","23463","CIS","104.92","82.93","1020","961","LARGE","0","1995-01-24",""
"1995-001A","INTELSAT 704","23461","ITSO","1451.84","8.10","36124","36065","LARGE","0","1995-01-10",""
"1994-089B","NOAA 14 DEB","23457","US","96.46","98.92","591","588","SMALL","0","1994-12-30",""
"1994-089A","NOAA 14","23455","US","101.83","98.54","851","839","LARGE","0","1994-12-30",""
"1994-087D","SL-12 R/B(2)","23451","CIS","1439.18","14.78","35902","35792","LARGE","0","1994-12-28",""
"1994-087A","RADUGA 32","23448","CIS","1436.23","14.76","35799","35779","LARGE","0","1994-12-28",""
"1994-086G","SL-14 R/B","23447","CIS","114.70","82.57","1470","1413","LARGE","0","1994-12-26",""
"1994-086F","COSMOS 2304","23446","CIS","114.09","82.57","1418","1410","MEDIUM","0","1994-12-26",""
"1994-086E","COSMOS 2303","23445","CIS","114.24","82.58","1430","1411","MEDIUM","0","1994-12-26",""
"1994-086D","COSMOS 2302","23444","CIS","114.18","82.57","1424","1412","MEDIUM","0","1994-12-26",""
"1994-086C","COSMOS 2301","23443","CIS","114.09","82.57","1416","1412","LARGE","0","1994-12-26",""
"1994-086B","COSMOS 2300","23442","CIS","114.04","82.56","1415","1409","LARGE","0","1994-12-26",""
"1994-086A","COSMOS 2299","23441","CIS","113.95","82.57","1415","1401","LARGE","0","1994-12-26",""
"1994-085B","SL-19 R/B","23440","CIS","127.76","64.83","2171","1878","LARGE","0","1994-12-26",""
"1994-085A","RADIO ROSTO","23439","CIS","127.71","64.81","2148","1897","MEDIUM","0","1994-12-26",""
"1994-084D","IUS R/B(2)","23438","US","1423.14","14.26","35552","35514","","0","1994-12-22",""
"1994-084C","IUS R/B(1)","23437","US","","","","","","0","1994-12-22","NO ELEMENTS AVAILABLE"
"1994-084B","TITAN 4A R/B","23436","US","","","","","","0","1994-12-22","NO ELEMENTS AVAILABLE"
"1994-084A","USA 107","23435","US","1436.08","14.56","35799","35774","LARGE","0","1994-12-22",""
"1994-083D","COSMOS 2298 DEB","23434","CIS","100.43","74.03","787","771","SMALL","0","1994-12-20",""
"1994-083C","COSMOS 2298 DEB","23433","CIS","100.07","74.01","770","754","SMALL","0","1994-12-20",""
"1994-083B","SL-8 R/B","23432","CIS","100.45","74.03","784","776","LARGE","0","1994-12-20",""
"1994-083A","COSMOS 2298","23431","CIS","100.68","74.03","803","778","LARGE","0","1994-12-20",""
"1994-082D","SL-12 R/B(2)","23429","CIS","1428.56","14.67","35769","35509","LARGE","0","1994-12-16",""
"1994-082A","LUCH","23426","CIS","1437.58","14.79","35839","35793","LARGE","0","1994-12-16",""
"1994-082A","LUCH","23426","CIS","1437.59","14.79","35839","35792","LARGE","0","1994-12-16",""
"1991-017C","USA 69 DEB","23425","US","","","","","","0","1991-03-08","NO ELEMENTS AVAILABLE"
"1977-044E","OPS 5644 DEB","23424","US","","","","","","0","1977-06-05","NO ELEMENTS AVAILABLE"
"1994-081A","MOLNIYA 1-88","23420","CIS","430.50","64.15","23875","1141","LARGE","0","1994-12-14",""
"1994-077J","SL-16 DEB","23418","CIS","102.28","71.01","924","809","SMALL","0","1994-11-24",""
"1994-080A","DFH-3 1","23415","PRC","1426.31","14.78","36014","35176","LARGE","0","1994-11-29",""
"1994-079A","TELSTAR 11 (ORION 1)","23413","US","1460.71","11.70","36351","36183","LARGE","0","1994-11-29",""
"1994-079A","TELSTAR 11 (ORION 1)","23413","US","1460.70","11.70","36351","36183","LARGE","0","1994-11-29",""
"1994-078B","SL-14 R/B","23412","CIS","116.04","73.61","1537","1468","LARGE","0","1994-11-29",""
"1994-078A","GEO IK","23411","CIS","116.05","73.61","1526","1480","LARGE","0","1994-11-29",""
"1994-077G","SL-16 DEB","23410","CIS","105.25","70.98","1171","841","SMALL","0","1994-11-24",""
"1994-077F","SL-16 DEB","23409","CIS","103.02","70.88","969","833","MEDIUM","0","1994-11-24",""
"1994-077E","SL-16 DEB","23408","CIS","105.06","70.99","1156","838","SMALL","0","1994-11-24",""
"1994-077D","SL-16 DEB","23407","CIS","104.87","71.03","1135","842","SMALL","0","1994-11-24",""
"1994-077C","SL-16 DEB","23406","CIS","104.90","71.03","1138","841","SMALL","0","1994-11-24",""
"1994-077B","SL-16 R/B","23405","CIS","101.75","70.98","842","841","LARGE","0","1994-11-24",""
"1994-077A","COSMOS 2297","23404","CIS","101.87","71.01","860","835","LARGE","0","1994-11-24",""
"1994-076H","SL-12 R/B(AUX MOTOR)","23403","CIS","337.28","65.45","18712","632","MEDIUM","0","1994-11-20",""
"1994-076G","SL-12 R/B(AUX MOTOR)","23402","CIS","338.09","65.33","18792","604","MEDIUM","0","1994-11-20",""
"1994-076F","SL-12 R/B(2)","23401","CIS","674.30","64.03","19125","19062","LARGE","0","1994-11-20",""
"1994-076C","COSMOS 2294 (GLONASS)","23398","CIS","675.73","64.01","19142","19118","LARGE","0","1994-11-20",""
"1994-076B","COSMOS 2296 (GLONASS)","23397","CIS","675.74","64.02","19155","19105","LARGE","0","1994-11-20",""
